from,to,requires,notes
rm_moss_top_2[100591],rm_moss_top_2[100596],e_rm_moss_top_2_target + (Grappling_Hook | Shotgun | Charge_Jump | Rocket_Launcher | Sniper),
rm_moss_top_2[100591],rm_moss_top_2[100594],e_rm_moss_top_2_target + (Grappling_Hook | Shotgun | Charge_Jump | Rocket_Launcher | Sniper) + (Charge_Jump | Shotgun | Rocket_Launcher | Sniper),
rm_moss_top_2[100592],rm_moss_top_2[100591],,
rm_moss_top_2[100592],rm_moss_top_2[100593],e_rm_moss_top_2_target + (Grappling_Hook | Shotgun | Charge_Jump | Rocket_Launcher | Sniper),
rm_moss_top_2[100592],rm_moss_top_2[100596],e_rm_moss_top_2_target + (Grappling_Hook | Shotgun | Charge_Jump | Rocket_Launcher | Sniper),
rm_moss_top_2[100592],rm_moss_top_2[100594],e_rm_moss_top_2_target + (Grappling_Hook | Shotgun | Charge_Jump | Rocket_Launcher | Sniper) + (Charge_Jump | Shotgun | Rocket_Launcher | Sniper),
rm_moss_top_2[100593],e_rm_moss_top_2_target,,
rm_moss_top_2[100593],rm_moss_top_2[100596],,
rm_moss_top_2[100593],rm_moss_top_2[100592],e_rm_moss_top_2_target,
rm_moss_top_2[100593],rm_moss_top_2[100591],e_rm_moss_top_2_target,
rm_moss_top_2[100593],rm_moss_top_2[100594],Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_moss_top_2[100594],e_rm_moss_top_2_target,,
rm_moss_top_2[100594],rm_moss_top_2[100592],e_rm_moss_top_2_target,
rm_moss_top_2[100594],rm_moss_top_2[100591],e_rm_moss_top_2_target,
rm_moss_top_2[100594],rm_moss_top_2[100593],,
rm_moss_top_2[100594],rm_moss_top_2[100596],,
rm_moss_top_2[100596],e_rm_moss_top_2_target,,
rm_moss_top_2[100596],rm_moss_top_2[100593],,
rm_moss_top_2[100596],rm_moss_top_2[100592],e_rm_moss_top_2_target,
rm_moss_top_2[100596],rm_moss_top_2[100591],e_rm_moss_top_2_target,
rm_moss_top_2[100596],rm_moss_top_2[100594],Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_moss_top_2[100592],rm_moss_top_cave_2[100694],,
rm_moss_top_cave_2[100694],rm_moss_top_cave_2[100695],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | Charge_Jump | (Grenade + grenade_boost) | Heavy_Ammo,
rm_moss_top_cave_2[100695],rm_moss_top_cave_2[100694],,
rm_moss_top_cave_2[100695],rm_moss_top_cave_2_alt[103220],,
rm_moss_top_2[100594],rm_moss_top_hidden_4[103062],,
rm_moss_top_2[100596],rm_moss_top_3[102714],,
rm_moss_top_3[102714],rm_moss_top_3[102672],(Shotgun | Rocket_Launcher | Sniper | Charge_Jump | Heavy_Ammo | (Grenade + grenade_boost)) + (Grappling_Hook | Rocket_Launcher),
rm_moss_top_3[102672],rm_moss_top_3[102714],Grappling_Hook | Rocket_Launcher,
rm_moss_top_3[102672],rm_moss_top_7[102829],,
rm_moss_top_7[102829],rm_moss_top_7[102828],,
rm_moss_top_7[102828],rm_moss_top_7[102829],,
rm_moss_top_7[102828],rm_moss_top_6[102816],,
rm_moss_top_6[102816],rm_moss_top_6[102815],Grappling_Hook | (Rocket_Launcher + (Shotgun | Sniper)),
rm_moss_top_6[102815],rm_moss_top_6[102816],Grappling_Hook + (Shotgun + (Rocket_Launcher | Sniper) | (Rocket_Launcher + Sniper)),
rm_moss_top_6[102815],rm_moss_top_4[102722],,
rm_moss_top_4[102722],rm_moss_top_4[102721],,
rm_moss_top_4[102721],rm_moss_top_4[102722],Grappling_Hook + (Shotgun + (Rocket_Launcher | Sniper) | (Rocket_Launcher + Sniper)),
rm_moss_top_4[102721],rm_moss_top_5[102734],,
rm_moss_top_5[102734],rm_moss_top_5[102736],,
rm_moss_top_5[102734],rm_moss_top_5[102733],Grappling_Hook,
rm_moss_top_5[102736],rm_moss_top_5[102734],,
rm_moss_top_5[102736],rm_moss_top_5[102733],Grappling_Hook,
rm_moss_top_5[102733],rm_moss_top_5[102736],,
rm_moss_top_5[102733],rm_moss_top_5[102734],,
rm_moss_top_5[102733],rm_moss_top_save[102772],,
rm_moss_top_save[102772],rm_moss_top_save[102773],,
rm_moss_top_save[102773],rm_moss_top_save[102772],,
rm_moss_top_save[102773],rm_moss_top_boss[102789],,
rm_moss_top_boss[102789],rm_moss_top_boss[102795],,
rm_moss_top_boss[102789],rm_moss_top_boss[boss_killed],,
rm_moss_top_boss[102795],rm_moss_top_boss[102789],,
rm_moss_top_boss[102795],rm_moss_top_boss[boss_killed],,
rm_moss_top_boss[boss_killed],rm_snow_intro_0[teleport],,
rm_moss_top_boss[102795],rm_moss_top_hidden_1[103019],,
rm_moss_top_hidden_1[103019],rm_moss_top_hidden_1[103020],Grappling_Hook | (Rocket_Launcher + Shotgun),
rm_moss_top_hidden_1[103020],rm_moss_top_hidden_1[103019],Grappling_Hook,
rm_moss_top_hidden_1[103020],rm_moss_top_hidden_3[103049],,
rm_moss_top_hidden_3[103049],rm_moss_top_hidden_3[103050],Grappling_Hook,
rm_moss_top_hidden_3[103050],rm_moss_top_hidden_3[103049],Grappling_Hook + (Shotgun | Rocket_Launcher | Sniper),
rm_moss_top_hidden_3[103050],rm_moss_top_hidden_4[103061],,
rm_moss_top_hidden_4[103061],e_rm_moss_top_hidden_4_target,,
rm_moss_top_hidden_4[103061],rm_moss_top_hidden_4[103062],e_rm_moss_top_hidden_4_target,
rm_moss_top_hidden_4[103061],rm_moss_top_hidden_4[103069],e_rm_moss_top_hidden_4_target + ((Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper)),
rm_moss_top_hidden_4[103061],Factory Roof Thorny Rose,,
rm_moss_top_hidden_4[103061],Factory Roof Flag,,
rm_moss_top_hidden_4[103062],rm_moss_top_hidden_4[103069],(Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper),
rm_moss_top_hidden_4[103062],rm_moss_top_hidden_4[103061],e_rm_moss_top_hidden_4_target + Shotgun + Rocket_Launcher + Sniper,
rm_moss_top_hidden_4[103062],Factory Roof Thorny Rose,e_rm_moss_top_hidden_4_target + Shotgun + Rocket_Launcher + Sniper,
rm_moss_top_hidden_4[103062],Factory Roof Flag,e_rm_moss_top_hidden_4_target + Shotgun + Rocket_Launcher + Sniper,
rm_moss_top_hidden_4[103069],rm_moss_top_hidden_4[103062],,
rm_moss_top_hidden_4[103069],rm_moss_top_hidden_4[103061],e_rm_moss_top_hidden_4_target + Shotgun + Rocket_Launcher + Sniper,
rm_moss_top_hidden_4[103069],Factory Roof Thorny Rose,e_rm_moss_top_hidden_4_target + Shotgun + Rocket_Launcher + Sniper,
rm_moss_top_hidden_4[103069],Factory Roof Flag,e_rm_moss_top_hidden_4_target + Shotgun + Rocket_Launcher + Sniper,
rm_moss_top_hidden_4[103069],rm_moss_hidden_2[103911],,
rm_moss_hidden_2[103911],rm_moss_hidden_2[103908],Grappling_Hook_Upgrade | (Grappling_Hook + (Shotgun | Rocket_Launcher | Sniper)) | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher | Sniper),
rm_moss_hidden_2[103908],rm_moss_hidden_2[103911],,
rm_moss_hidden_2[103908],rm_moss_8_alt[103226],,
rm_moss_8_alt[103226],rm_moss_8_alt[103223],,
rm_moss_8_alt[103223],rm_moss_8_alt[103226],,
rm_moss_8_alt[103223],rm_moss_8[100771],,
rm_moss_8[100771],Factory Roof TP UP (Top Right),Grappling_Hook | Rocket_Launcher | (Sniper + Shotgun),
rm_moss_8[100771],rm_moss_8[100766],,
rm_moss_8[100771],rm_moss_8[100765],,
rm_moss_8[100771],rm_moss_8[100761],Rocket_Launcher | Grappling_Hook_Upgrade | Shotgun | Sniper | (Charge_Jump + Grappling_Hook),
rm_moss_8[100771],rm_moss_8[100760],Rocket_Launcher | Grappling_Hook_Upgrade | Shotgun | Sniper | (Charge_Jump + Grappling_Hook),
rm_moss_8[100766],Factory Roof TP UP (Top Right),Grappling_Hook | Rocket_Launcher | (Sniper + Shotgun),
rm_moss_8[100766],rm_moss_8[100765],,
rm_moss_8[100766],rm_moss_8[100771],,
rm_moss_8[100766],rm_moss_8[100761],Rocket_Launcher | Grappling_Hook_Upgrade | Shotgun | Sniper | (Charge_Jump + Grappling_Hook),
rm_moss_8[100766],rm_moss_8[100760],Rocket_Launcher | Grappling_Hook_Upgrade | Shotgun | Sniper | (Charge_Jump + Grappling_Hook),
rm_moss_8[100765],Factory Roof TP UP (Top Right),Grappling_Hook | Rocket_Launcher | (Sniper + Shotgun),
rm_moss_8[100765],rm_moss_8[100766],,
rm_moss_8[100765],rm_moss_8[100771],,
rm_moss_8[100765],rm_moss_8[100761],Rocket_Launcher | Grappling_Hook_Upgrade | Shotgun | Sniper | (Charge_Jump + Grappling_Hook),
rm_moss_8[100765],rm_moss_8[100760],Rocket_Launcher | Grappling_Hook_Upgrade | Shotgun | Sniper | (Charge_Jump + Grappling_Hook),
rm_moss_8[100761],Factory Roof TP UP (Top Right),Grappling_Hook | Rocket_Launcher | (Sniper + Shotgun),
rm_moss_8[100761],rm_moss_8[100771],,
rm_moss_8[100761],rm_moss_8[100766],,
rm_moss_8[100761],rm_moss_8[100765],,
rm_moss_8[100761],rm_moss_8[100760],,
rm_moss_8[100760],Factory Roof TP UP (Top Right),Grappling_Hook | Rocket_Launcher | (Sniper + Shotgun),
rm_moss_8[100760],rm_moss_8[100771],,
rm_moss_8[100760],rm_moss_8[100766],,
rm_moss_8[100760],rm_moss_8[100765],,
rm_moss_8[100760],rm_moss_8[100761],,
rm_moss_8[100761],rm_mount_intro_begin[101519],,
rm_moss_8[100760],rm_moss_7[100736],,
rm_moss_8[100765],rm_moss_6[100658],,
rm_moss_8[100766],rm_moss_5[100203],,
rm_moss_3[100125],rm_moss_3[100124],,
rm_moss_3[100125],rm_moss_3[100159],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | Charge_Jump,
rm_moss_3[100125],rm_moss_3[100141],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_moss_3[100125],Factory Roof TP UP (Middle),Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_moss_3[100125],e_nell_1,,
rm_moss_3[100159],rm_moss_3[100125],,
rm_moss_3[100159],rm_moss_3[100124],,
rm_moss_3[100159],rm_moss_3[100141],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_moss_3[100159],Factory Roof TP UP (Middle),Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_moss_3[100159],e_nell_1,,
rm_moss_3[100124],rm_moss_3[100125],,
rm_moss_3[100124],rm_moss_3[100159],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | Charge_Jump,
rm_moss_3[100124],rm_moss_3[100141],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_moss_3[100124],Factory Roof TP UP (Middle),Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_moss_3[100124],e_nell_1,,
rm_moss_3[100141],rm_moss_3[100125],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_moss_3[100141],rm_moss_3[100124],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_moss_3[100141],rm_moss_3[100159],Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_moss_3[100141],Factory Roof TP UP (Middle),Grappling_Hook | (Shotgun + Rocket_Launcher + Sniper),
rm_moss_3[100141],e_nell_1,Grappling_Hook | (Shotgun + Rocket_Launcher),
rm_moss_3[100163],rm_moss_5[100198],,
rm_moss_3[100141],rm_moss_hidden_1[103099],,
rm_moss_hidden_1[103099],Factory Roof MP UP,,
rm_moss_3[100124],rm_moss_6[100651],,
rm_moss_6[100651],rm_moss_6[100657],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | precise_movement | Ruby_Slippers,
rm_moss_6[100657],rm_moss_hidden_0[100960],,
rm_moss_hidden_0[100960],Factory Roof Erosive Bullets,Grappling_Hook | Rocket_Launcher | Shotgun,
rm_moss_6[100651],rm_moss_6[100649],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | precise_movement | Ruby_Slippers,
rm_moss_6[100651],rm_moss_6[100650],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_moss_6[100651],rm_moss_6[100656],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | Heavy_Ammo | (Grenade + grenade_boost),
rm_moss_6[100651],rm_moss_6[100658],(Grappling_Hook + bunny_hopping) | Shotgun | Rocket_Launcher | Sniper,
rm_moss_6[100649],rm_moss_6[100651],,
rm_moss_6[100649],rm_moss_6[100657],,
rm_moss_6[100649],rm_moss_6[100650],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper | (Grenade + grenade_boost) | Heavy_Ammo,
rm_moss_6[100649],rm_moss_6[100658],(Grappling_Hook + bunny_hopping) | Charge_Jump | Shotgun | Rocket_Launcher | Sniper | Heavy_Ammo,
rm_moss_6[100649],rm_moss_6[100656],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | Heavy_Ammo | (Grenade + grenade_boost) | Charge_Jump,
rm_moss_6[100649],rm_moss_to_sea[100786],,
rm_moss_to_sea[100786],rm_moss_to_sea[100785],Charge_Jump | Shotgun | Rocket_Launcher | Sniper | (Grenade + grenade_boost) | Heavy_Ammo,
rm_moss_to_sea[100785],rm_moss_to_sea[100786],,
rm_moss_to_sea[100785],rm_sea_0[100482],,
rm_moss_6[100650],rm_moss_7[100735],,
rm_moss_6[100650],rm_moss_6[100649],,
rm_moss_6[100650],rm_moss_6[100651],,
rm_moss_6[100650],rm_moss_6[100657],,
rm_moss_6[100650],rm_moss_6[100658],(Grappling_Hook + bunny_hopping) | Charge_Jump | Shotgun | Rocket_Launcher | Sniper | Heavy_Ammo,
rm_moss_6[100650],rm_moss_6[100656],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | Heavy_Ammo | (Grenade + grenade_boost) | Charge_Jump,
rm_moss_6[100658],rm_moss_6[100656],,
rm_moss_6[100658],rm_moss_6[100651],,
rm_moss_6[100658],rm_moss_6[100649],,
rm_moss_6[100658],rm_moss_6[100657],,
rm_moss_6[100658],rm_moss_6[100650],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper | (Grenade + grenade_boost) | Heavy_Ammo,
rm_moss_6[100656],rm_moss_6[100651],,
rm_moss_6[100656],rm_moss_6[100657],,
rm_moss_6[100656],rm_moss_6[100649],,
rm_moss_6[100656],rm_moss_6[100650],Grappling_Hook | Charge_Jump | Shotgun | Rocket_Launcher | Sniper | (Grenade + grenade_boost) | Heavy_Ammo,
rm_moss_6[100656],rm_moss_6[100658],(Grappling_Hook + bunny_hopping) | Charge_Jump | Shotgun | Rocket_Launcher | Sniper | Heavy_Ammo,
rm_moss_6[100656],rm_moss_5[100202],,
rm_moss_6[100657],rm_moss_6[100651],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | (Heavy_Ammo + (bunny_hopping | Energy_Disruptor)) | (Ruby_Slippers + precise_movement),
rm_moss_6[100657],rm_moss_6[100649],Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | (Heavy_Ammo + (bunny_hopping | Energy_Disruptor)) | (Ruby_Slippers + precise_movement),
rm_moss_6[100657],rm_moss_6[100650],(Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | (Heavy_Ammo + (bunny_hopping | Energy_Disruptor)) | (Ruby_Slippers + precise_movement)) + (Grappling_Hook | Shotgun | Rocket_Launcher | Sniper),
rm_moss_6[100657],rm_moss_6[100656],(Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | (Heavy_Ammo + (bunny_hopping | Energy_Disruptor)) | (Ruby_Slippers + precise_movement)) + (Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | Heavy_Ammo | (Grenade + grenade_boost)),
rm_moss_6[100657],rm_moss_6[100658],(Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | (Heavy_Ammo + (bunny_hopping | Energy_Disruptor)) | (Ruby_Slippers + precise_movement)) + ((Grappling_Hook + bunny_hopping) | Shotgun | Rocket_Launcher | Sniper),
rm_moss_5[100197],rm_moss_3[100159],,
rm_moss_5[100197],rm_moss_5[100202],,
rm_moss_5[100197],rm_moss_5[100198],,
rm_moss_5[100197],rm_moss_5[100203],Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_moss_5[100203],rm_moss_5[100197],,
rm_moss_5[100203],rm_moss_5[100202],,
rm_moss_5[100203],rm_moss_5[100198],,
rm_moss_5[100202],rm_moss_5[100197],,
rm_moss_5[100202],rm_moss_5[100198],,
rm_moss_5[100202],rm_moss_5[100203],Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_moss_5[100198],rm_moss_5[100197],,
rm_moss_5[100198],rm_moss_5[100202],,
rm_moss_5[100198],rm_moss_5[100203],Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_moss_7[100735],rm_moss_7[100745],precise_movement | Ruby_Slippers | Grappling_Hook | Shotgun | Rocket_Launcher | Sniper,
rm_moss_7[100735],rm_moss_7[100736],(precise_movement | Ruby_Slippers | Grappling_Hook | Shotgun | Rocket_Launcher | Sniper) + ((Grappling_Hook + bunny_hopping) | Charge_Jump | Shotgun | Rocket_Launcher | Sniper),
rm_moss_7[100736],rm_moss_7[100735],,
rm_moss_7[100736],rm_moss_7[100745],Charge_Jump | Grappling_Hook | Shotgun | Rocket_Launcher | Sniper | precise_movement | Ruby_Slippers | (Grenade + grenade_boost),
rm_moss_7[100745],rm_moss_7[100735],,
rm_moss_7[100745],rm_moss_7[100736],(Grappling_Hook + bunny_hopping) | Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_moss_7[100745],rm_seer_teleport[103853],,
rm_seer_teleport[103853],rm_seer_teleport[103854],,
rm_seer_teleport[103853],rm_seer_teleport[103856],Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_seer_teleport[103853],rm_seer_teleport[103857],Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_seer_teleport[103857],rm_seer_teleport[103854],,
rm_seer_teleport[103857],rm_seer_teleport[103853],,
rm_seer_teleport[103857],rm_seer_teleport[103856],Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_seer_teleport[103856],rm_seer_teleport[103854],,
rm_seer_teleport[103856],rm_seer_teleport[103853],,
rm_seer_teleport[103856],rm_seer_teleport[103857],Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_seer_teleport[103854],rm_seer_teleport[103853],,
rm_seer_teleport[103854],rm_seer_teleport[103856],Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_seer_teleport[103854],rm_seer_teleport[103857],Charge_Jump | Shotgun | Rocket_Launcher | Sniper,
rm_seer_teleport[103857],rm_seer_teleport_alt[103929],,
rm_seer_teleport[103856],rm_seer_teleport_alt[103930],,
rm_seer_teleport_alt[103929],rm_seer_teleport_alt[103930],,
rm_seer_teleport_alt[103930],rm_seer_teleport_alt[103929],,
rm_seer_teleport[103854],rm_moss_top_right[100773],,
rm_moss_top_right[100773],rm_moss_top_right[100772],,
rm_moss_top_right[100772],rm_moss_top_right[100773],,
rm_moss_top_right[100772],rm_seer_intro[102928],,
rm_seer_intro[102928],rm_seer_intro[102927],,
rm_seer_intro[102927],rm_seer_intro[102928],Charge_Jump | Rocket_Launcher | Sniper | (Shotgun + Heavy_Ammo),
rm_seer_intro[102927],rm_seer[100783],,
rm_seer[100783],Factory Roof Charge Jump,Titania_Piece{1},TODO figure out parsing/recording when multiple of a single item are required
rm_sea_0[100482],rm_sea_0[100481],,
rm_sea_0[100481],rm_sea_0[100482],,
rm_sea_0[100481],rm_sea_1[100485],,
rm_sea_1[100485],rm_sea_1[100487],Charge_Jump | (Grappling_Hook + bunny_hopping) | Shotgun | Rocket_Launcher | Sniper | (Heavy_Ammo + Energy_Disruptor),
rm_sea_1[100485],rm_sea_1[100486],,
rm_sea_1[100485],rm_sea_1[100488],Rocket_Launcher | Grenade,
rm_sea_1[100485],rm_sea_1[100493],Rocket_Launcher | Shotgun | (Sniper + Heavy_Ammo) | (Grappling_Hook + bunny_hopping),
rm_sea_1[100487],rm_sea_1[100485],,
rm_sea_1[100487],rm_sea_1[100493],Rocket_Launcher | Shotgun | (Sniper + Heavy_Ammo) | (Grappling_Hook + bunny_hopping),
rm_sea_1[100487],rm_sea_1[100486],,
rm_sea_1[100487],rm_sea_1[100488],Rocket_Launcher | Grenade,
rm_sea_1[100486],rm_sea_1[100488],Rocket_Launcher | Grenade,
rm_sea_1[100486],rm_sea_1[100485],,
rm_sea_1[100486],rm_sea_1[100487],Charge_Jump | (Grappling_Hook + bunny_hopping) | Shotgun | Rocket_Launcher | Sniper | (Heavy_Ammo + Energy_Disruptor),
rm_sea_1[100486],rm_sea_1[100493],Rocket_Launcher | Shotgun | (Sniper + Heavy_Ammo) | (Grappling_Hook + bunny_hopping),
rm_sea_1[100488],rm_sea_1[100486],Rocket_Launcher | Grenade,
rm_sea_1[100488],rm_sea_1[100485],Rocket_Launcher | Grenade,
rm_sea_1[100488],rm_sea_1[100493],(Rocket_Launcher | Grenade) + (Rocket_Launcher | Shotgun | (Sniper + Heavy_Ammo) | (Grappling_Hook + bunny_hopping)),
rm_sea_1[100488],rm_sea_1[100487],(Rocket_Launcher | Grenade) + (Charge_Jump | (Grappling_Hook + bunny_hopping) | Shotgun | Rocket_Launcher | Sniper | (Heavy_Ammo + Energy_Disruptor)),
rm_sea_1[100493],rm_sea_1[100485],,
rm_sea_1[100493],rm_sea_1[100486],,
rm_sea_1[100493],rm_sea_1[100487],Charge_Jump | (Grappling_Hook + bunny_hopping) | Shotgun | Rocket_Launcher | Sniper | (Heavy_Ammo + Energy_Disruptor),
rm_sea_1[100493],rm_sea_1[100488],Rocket_Launcher | Grenade,
rm_sea_1[100486],rm_sea_1_secret[101538],,
rm_sea_1[100487],rm_sea_2[100504],,
rm_sea_2[100504],rm_sea_2[100505],,
rm_sea_2[100504],Mountainside MP UP (Top),Grappling_Hook | Rocket_Launcher | Shotgun | Sniper | Charge_Jump,
rm_sea_2[100505],rm_sea_2[100504],,
rm_sea_2[100505],Mountainside MP UP (Top),Grappling_Hook | Rocket_Launcher | Shotgun | Sniper | Charge_Jump,
rm_sea_2[100505],rm_sea_top_0[104589],,
rm_sea_top_0[104589],rm_sea_top_0[104584],Grappling_Hook | Rocket_Launcher | Shotgun | Sniper,
rm_sea_top_0[104584],rm_sea_top_0[104589],,
rm_sea_top_0[104584],rm_sea_top_1[104592],,
rm_sea_top_1[104592],rm_sea_top_1[104593],Grappling_Hook | Rocket_Launcher | ((Heavy_Ammo | damage_boost) + (Shotgun | Sniper)),
rm_sea_top_1[104593],rm_sea_top_1[104592],,
rm_sea_top_1[104593],rm_sea_top_2[104599],,
rm_sea_top_2[104599],rm_sea_top_2[104600],e_seer_climb,
rm_sea_top_2[104599],e_seer_climb,Grappling_Hook,
rm_sea_top_2[104600],rm_sea_top_2[104599],e_seer_climb,
rm_sea_top_2[104600],rm_sea_top_3[104610],,
rm_sea_top_3[104610],rm_sea_top_3[104611],Grappling_Hook | (Shotgun + (Rocket_Launcher | Sniper)) | (Rocket_Launcher + Sniper) | (Heavy_Ammo + (Shotgun | Rocket_Launcher | Sniper)),
rm_sea_top_3[104611],rm_sea_top_3[104610],Grappling_Hook | (Rocket_Launcher + (Shotgun | Sniper)) | (Heavy_Ammo + Shotgun + Sniper),
rm_sea_top_3[104611],rm_sea_top_4[104616],,
rm_sea_top_4[104616],rm_sea_top_4[104617],Grappling_Hook,
rm_sea_top_4[104617],rm_sea_top_4[104616],Grappling_Hook,
rm_sea_top_4[104617],rm_sea_top_5[104626],,
rm_sea_top_5[104626],rm_sea_top_5[104627],Grappling_Hook | (Rocket_Launcher + Shotgun) | (Heavy_Ammo + (Shotgun | Rocket_Launcher)),
rm_sea_top_5[104627],rm_sea_top_5[104626],Grappling_Hook | Rocket_Launcher | Shotgun | Sniper,
rm_sea_top_5[104627],rm_sea_top_6[104636],,
rm_sea_top_6[104636],rm_sea_top_6[104637],Grappling_Hook,
rm_sea_top_6[104637],rm_sea_top_6[104636],Grappling_Hook,
rm_sea_top_6[104637],rm_sea_top_7[104646],,
rm_sea_top_7[104646],rm_sea_top_7[104647],,
rm_sea_top_7[104646],rm_sea_top_7[104648],,
rm_sea_top_7[104647],rm_sea_top_7[104646],,
rm_sea_top_7[104647],rm_sea_top_7[104648],,
rm_sea_top_7[104648],rm_sea_top_7[104646],,
