from,to,requires,notes
rm_moss_top_hidden_1[103020],rm_moss_top_hidden_3[103049],,103049:L  103050:R
rm_moss_top_hidden_3[103049],rm_moss_top_hidden_3[103050],(Jump{2} + Heavy_Ammo) | Jump{3},L>R
rm_moss_top_hidden_3[103050],rm_moss_top_hidden_3[103049],(Jump{2} + Heavy_Ammo) | Jump{3},R>L
rm_moss_top_hidden_3[103050],rm_moss_top_hidden_4[103061],,
rm_moss_top_hidden_4[103061],e_rm_moss_top_hidden_4_target,,
rm_moss_top_hidden_4[103061],rm_moss_top_hidden_4[103062],e_rm_moss_top_hidden_4_target,103062:B  103061:L  103069:R
rm_moss_top_hidden_4[103061],rm_moss_top_hidden_4[103069],e_rm_moss_top_hidden_4_target + (Jump{2} | (Jump{1} + Heavy_Ammo)),L>R
rm_moss_top_hidden_4[103061],Factory Roof Thorny Rose,,
rm_moss_top_hidden_4[103061],Factory Roof Flag,,
rm_moss_top_hidden_4[103062],rm_moss_top_hidden_4[103069],Jump{2} | (Jump{1} + Heavy_Ammo),B>R
rm_moss_top_hidden_4[103062],rm_moss_top_hidden_4[103061],e_rm_moss_top_hidden_4_target + (Jump{3} | (Jump{2} + Heavy_Ammo)),B>L
rm_moss_top_hidden_4[103062],Factory Roof Thorny Rose,e_rm_moss_top_hidden_4_target + (Jump{3} | (Jump{2} + Heavy_Ammo)),B>L
rm_moss_top_hidden_4[103062],Factory Roof Flag,e_rm_moss_top_hidden_4_target + (Jump{3} | (Jump{2} + Heavy_Ammo)),B>L
rm_moss_top_hidden_4[103069],rm_moss_top_hidden_4[103062],,
rm_moss_top_hidden_4[103069],rm_moss_top_hidden_4[103061],e_rm_moss_top_hidden_4_target + (Jump{3} | (Jump{2} + Heavy_Ammo)),R>L
rm_moss_top_hidden_4[103069],Factory Roof Thorny Rose,e_rm_moss_top_hidden_4_target + (Jump{3} | (Jump{2} + Heavy_Ammo)),R>L
rm_moss_top_hidden_4[103069],Factory Roof Flag,e_rm_moss_top_hidden_4_target + (Jump{3} | (Jump{2} + Heavy_Ammo)),R>L
rm_moss_top_hidden_4[103069],rm_moss_hidden_2[103911],,
rm_moss_hidden_2[103911],rm_moss_hidden_2[103908],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_moss_hidden_2[103908],rm_moss_hidden_2[103911],,
rm_moss_hidden_2[103908],rm_moss_8_alt[103226],,
rm_moss_8_alt[103226],rm_moss_8_alt[103223],,
rm_moss_8_alt[103223],rm_moss_8_alt[103226],,
rm_moss_8_alt[103223],rm_moss_8[100771],,
rm_moss_8[100771],Factory Roof TP UP (Top Right),Jump{1},?>TP
rm_moss_8[100771],rm_moss_8[100766],,
rm_moss_8[100771],rm_moss_8[100765],,
rm_moss_8[100771],rm_moss_8[100761],Jump{1},?>T
rm_moss_8[100771],rm_moss_8[100760],Jump{1},?>T
rm_moss_8[100766],Factory Roof TP UP (Top Right),Jump{1},?>TP
rm_moss_8[100766],rm_moss_8[100765],,
rm_moss_8[100766],rm_moss_8[100771],,
rm_moss_8[100766],rm_moss_8[100761],Jump{1},?>T
rm_moss_8[100766],rm_moss_8[100760],Jump{1},?>T
rm_moss_8[100765],Factory Roof TP UP (Top Right),Jump{1},?>TP
rm_moss_8[100765],rm_moss_8[100766],,
rm_moss_8[100765],rm_moss_8[100771],,
rm_moss_8[100765],rm_moss_8[100761],Jump{1},?>T
rm_moss_8[100765],rm_moss_8[100760],Jump{1},?>T
rm_moss_8[100761],Factory Roof TP UP (Top Right),Jump{1},?>TP
rm_moss_8[100761],rm_moss_8[100771],,
rm_moss_8[100761],rm_moss_8[100766],,
rm_moss_8[100761],rm_moss_8[100765],,
rm_moss_8[100761],rm_moss_8[100760],,
rm_moss_8[100760],Factory Roof TP UP (Top Right),Jump{1},?>TP
rm_moss_8[100760],rm_moss_8[100771],,
rm_moss_8[100760],rm_moss_8[100766],,
rm_moss_8[100760],rm_moss_8[100765],,
rm_moss_8[100760],rm_moss_8[100761],,
rm_moss_8[100761],rm_mount_intro_begin[101519],,
rm_moss_8[100760],rm_moss_7[100736],,
rm_moss_8[100765],rm_moss_6[100658],,
rm_moss_8[100766],rm_moss_5[100203],,
rm_moss_3[100125],rm_moss_3[100124],,100125:L  100124:R  100159:T  100141:B
rm_moss_3[100125],rm_moss_3[100159],Jump{1} | Charge_Jump,L>T
rm_moss_3[100125],rm_moss_3[100141],Jump{1},L>B
rm_moss_3[100125],Factory Roof TP UP (Middle),(Jump{1} + Heavy_Ammo) | Jump{2},L>UU
rm_moss_3[100125],e_nell_1,,
rm_moss_3[100159],rm_moss_3[100125],,
rm_moss_3[100159],rm_moss_3[100124],,
rm_moss_3[100159],rm_moss_3[100141],Jump{1},T>B
rm_moss_3[100159],Factory Roof TP UP (Middle),(Jump{1} + Heavy_Ammo) | Jump{2},T>UU
rm_moss_3[100159],e_nell_1,,
rm_moss_3[100124],rm_moss_3[100125],,
rm_moss_3[100124],rm_moss_3[100159],Jump{1},R>T
rm_moss_3[100124],rm_moss_3[100141],Jump{1},R>B
rm_moss_3[100124],Factory Roof TP UP (Middle),(Jump{1} + Heavy_Ammo) | Jump{2},R>UU
rm_moss_3[100124],e_nell_1,,
rm_moss_3[100141],rm_moss_3[100125],(Jump{1} + Heavy_Ammo) | Jump{2},B>L
rm_moss_3[100141],rm_moss_3[100124],(Jump{1} + Heavy_Ammo) | Jump{2},B>R
rm_moss_3[100141],rm_moss_3[100159],(Jump{1} + Heavy_Ammo) | Jump{2},B>T
rm_moss_3[100141],Factory Roof TP UP (Middle),(Jump{1} + Heavy_Ammo) | Jump{2},B>UU
rm_moss_3[100141],e_nell_1,(Jump{1} + Heavy_Ammo) | Jump{2},B>Nell
rm_moss_3[100163],rm_moss_5[100198],,
rm_moss_3[100141],rm_moss_hidden_1[103099],,
rm_moss_hidden_1[103099],Factory Roof MP UP,,
rm_moss_3[100124],rm_moss_6[100651],,100651:LB  100656:LT  100658:TL  100650:Top>Right(moss7)  100649:Right>Top(moss>sea)  100657:RB
rm_moss_6[100651],rm_moss_6[100657],Jump{1} | Heavy_Ammo | precise_movement | Ruby_Slippers,LB>RB
rm_moss_6[100657],rm_moss_hidden_0[100960],,
rm_moss_hidden_0[100960],Factory Roof Erosive Bullets,Jump{1},
rm_moss_6[100651],rm_moss_6[100649],Jump{1} | Heavy_Ammo | precise_movement | Ruby_Slippers,LB>RT
rm_moss_6[100651],rm_moss_6[100650],Jump{1} | Heavy_Ammo | (precise_movement + Ruby_Slippers),LB>TR
rm_moss_6[100651],rm_moss_6[100656],Jump{1} | Heavy_Ammo | Ruby_Slippers | (precise_movement + Grenade + grenade_boost),LB>LT
rm_moss_6[100651],rm_moss_6[100658],Jump{1} | Heavy_Ammo | Ruby_Slippers,LB>TL
rm_moss_6[100649],rm_moss_6[100651],,
rm_moss_6[100649],rm_moss_6[100657],,
rm_moss_6[100649],rm_moss_6[100650],Jump{1} | Charge_Jump | (Ruby_Slippers + precise_movement) | (Grenade + grenade_boost) | Heavy_Ammo,RT>TR
rm_moss_6[100649],rm_moss_6[100658],Jump{1} | (Ruby_Slippers + precise_movement) | Charge_Jump | Heavy_Ammo,RT>TL
rm_moss_6[100649],rm_moss_6[100656],Jump{1} | (Ruby_Slippers + precise_movement) | Charge_Jump | Heavy_Ammo | (Grenade + grenade_boost),RT>LT
rm_moss_6[100649],rm_moss_to_sea[100786],,
rm_moss_to_sea[100786],rm_moss_to_sea[100785],(Ruby_Slippers + precise_movement) | Charge_Jump | Jump{1} | (Grenade + grenade_boost) | Heavy_Ammo,
rm_moss_to_sea[100785],rm_moss_to_sea[100786],,
rm_moss_to_sea[100785],rm_sea_0[100482],,
rm_moss_6[100650],rm_moss_7[100735],,
rm_moss_6[100650],rm_moss_6[100649],,
rm_moss_6[100650],rm_moss_6[100651],,
rm_moss_6[100650],rm_moss_6[100657],,
rm_moss_6[100650],rm_moss_6[100658],Jump{1} | (Ruby_Slippers + precise_movement) | Charge_Jump | Heavy_Ammo,TR>TL
rm_moss_6[100650],rm_moss_6[100656],Jump{1} | (Ruby_Slippers + precise_movement) | Charge_Jump | Heavy_Ammo | (Grenade + grenade_boost),TR>LT
rm_moss_6[100658],rm_moss_6[100656],,
rm_moss_6[100658],rm_moss_6[100651],,
rm_moss_6[100658],rm_moss_6[100649],,
rm_moss_6[100658],rm_moss_6[100657],,
rm_moss_6[100658],rm_moss_6[100650],Jump{1} | Charge_Jump | (Ruby_Slippers + precise_movement) | (Grenade + grenade_boost) | Heavy_Ammo,TL>TR
rm_moss_6[100656],rm_moss_6[100651],,
rm_moss_6[100656],rm_moss_6[100657],,
rm_moss_6[100656],rm_moss_6[100649],,
rm_moss_6[100656],rm_moss_6[100650],Jump{1} | Charge_Jump | (Ruby_Slippers + precise_movement) | (Grenade + grenade_boost) | Heavy_Ammo,LT>TR
rm_moss_6[100656],rm_moss_6[100658],Charge_Jump | Jump{1} | Heavy_Ammo | (Ruby_Slippers + precise_movement),LT>TL
rm_moss_6[100656],rm_moss_5[100202],,
rm_moss_6[100657],rm_moss_6[100651],Jump{1} | Heavy_Ammo | (Ruby_Slippers + precise_movement),RB>LB
rm_moss_6[100657],rm_moss_6[100649],Jump{1} | Heavy_Ammo | (Ruby_Slippers + precise_movement),RB>RT
rm_moss_6[100657],rm_moss_6[100650],Jump{1} | Heavy_Ammo | (Ruby_Slippers + precise_movement),RB>TR
rm_moss_6[100657],rm_moss_6[100656],Jump{1} | Heavy_Ammo | (Ruby_Slippers + precise_movement),RB>LT
rm_moss_6[100657],rm_moss_6[100658],Jump{1} | Heavy_Ammo | (Ruby_Slippers + precise_movement),RB>TL
rm_moss_5[100197],rm_moss_3[100159],,
rm_moss_5[100197],rm_moss_5[100202],,
rm_moss_5[100197],rm_moss_5[100198],,
rm_moss_5[100197],rm_moss_5[100203],Jump{1} | Charge_Jump | Heavy_Ammo,
rm_moss_5[100203],rm_moss_5[100197],,
rm_moss_5[100203],rm_moss_5[100202],,
rm_moss_5[100203],rm_moss_5[100198],,
rm_moss_5[100202],rm_moss_5[100197],,
rm_moss_5[100202],rm_moss_5[100198],,
rm_moss_5[100202],rm_moss_5[100203],Jump{1} | Charge_Jump | Heavy_Ammo,
rm_moss_5[100198],rm_moss_5[100197],,
rm_moss_5[100198],rm_moss_5[100202],,
rm_moss_5[100198],rm_moss_5[100203],Jump{1} | Charge_Jump | Heavy_Ammo,100735:B  100745:R  100736:L
rm_moss_7[100735],rm_moss_7[100745],precise_movement | Ruby_Slippers | Jump{1} | Heavy_Ammo,
rm_moss_7[100735],rm_moss_7[100736],Jump{1} | Heavy_Ammo,
rm_moss_7[100736],rm_moss_7[100735],,
rm_moss_7[100736],rm_moss_7[100745],Charge_Jump | Jump{1} | Heavy_Ammo | precise_movement | Ruby_Slippers | (Grenade + grenade_boost),
rm_moss_7[100745],rm_moss_7[100735],,
rm_moss_7[100745],rm_moss_7[100736],Jump{1} | Heavy_Ammo | Charge_Jump,
rm_moss_7[100745],rm_seer_teleport[103853],,
rm_seer_teleport[103853],rm_seer_teleport[103854],,
rm_seer_teleport[103853],rm_seer_teleport[103856],Charge_Jump | Jump{1},
rm_seer_teleport[103853],rm_seer_teleport[103857],Charge_Jump | Jump{1},
rm_seer_teleport[103857],rm_seer_teleport[103854],,
rm_seer_teleport[103857],rm_seer_teleport[103853],,
rm_seer_teleport[103857],rm_seer_teleport[103856],Charge_Jump | Jump{1},
rm_seer_teleport[103856],rm_seer_teleport[103854],,
rm_seer_teleport[103856],rm_seer_teleport[103853],,
rm_seer_teleport[103856],rm_seer_teleport[103857],Charge_Jump | Jump{1},
rm_seer_teleport[103854],rm_seer_teleport[103853],,
rm_seer_teleport[103854],rm_seer_teleport[103856],Charge_Jump | Jump{1},
rm_seer_teleport[103854],rm_seer_teleport[103857],Charge_Jump | Jump{1},
rm_seer_teleport[103857],rm_seer_teleport_alt[103929],,
rm_seer_teleport[103856],rm_seer_teleport_alt[103930],,
rm_seer_teleport_alt[103929],rm_seer_teleport_alt[103930],,
rm_seer_teleport_alt[103930],rm_seer_teleport_alt[103929],,
rm_seer_teleport[103854],rm_moss_top_right[100773],,
rm_moss_top_right[100773],rm_moss_top_right[100772],,
rm_moss_top_right[100772],rm_moss_top_right[100773],,
rm_moss_top_right[100772],rm_seer_intro[102928],,
rm_seer_intro[102928],rm_seer_intro[102927],,
rm_seer_intro[102927],rm_seer_intro[102928],Charge_Jump | Jump{1},
rm_seer_intro[102927],rm_seer[100783],,
rm_seer[100783],Factory Roof Charge Jump,Titania_Piece{1},
rm_sea_0[100482],rm_sea_0[100481],,100485:LT  100487:RT  100493:RM  100488:RB  100486:LB
rm_sea_0[100481],rm_sea_0[100482],,
rm_sea_0[100481],rm_sea_1[100485],,
rm_sea_1[100485],rm_sea_1[100487],Charge_Jump | Jump{1} | Heavy_Ammo,LT>RT
rm_sea_1[100485],rm_sea_1[100486],,
rm_sea_1[100485],rm_sea_1[100488],Grenade,LT>RB
rm_sea_1[100485],rm_sea_1[100493],Jump{1} | Heavy_Ammo,LT>RM
rm_sea_1[100487],rm_sea_1[100485],,
rm_sea_1[100487],rm_sea_1[100493],Jump{1} | Heavy_Ammo,RT>RM
rm_sea_1[100487],rm_sea_1[100486],,
rm_sea_1[100487],rm_sea_1[100488],Grenade,RT>RB
rm_sea_1[100486],rm_sea_1[100488],Grenade,LB>RB
rm_sea_1[100486],rm_sea_1[100485],,
rm_sea_1[100486],rm_sea_1[100487],Charge_Jump | Jump{1} | Heavy_Ammo,LB>RT
rm_sea_1[100486],rm_sea_1[100493],Jump{1} | Heavy_Ammo,LB>RM
rm_sea_1[100488],rm_sea_1[100486],Grenade,RB>LB
rm_sea_1[100488],rm_sea_1[100485],Grenade,RB>LT
rm_sea_1[100488],rm_sea_1[100493],Grenade + (Jump{1} | Heavy_Ammo),RB>RM
rm_sea_1[100488],rm_sea_1[100487],Grenade + (Charge_Jump | Jump{1} | Heavy_Ammo),RB>RT
rm_sea_1[100493],rm_sea_1[100485],,
rm_sea_1[100493],rm_sea_1[100486],,
rm_sea_1[100493],rm_sea_1[100487],Charge_Jump | Jump{1} | Heavy_Ammo,RM>RT
rm_sea_1[100493],rm_sea_1[100488],Grenade,RM>RB
rm_sea_1[100486],rm_sea_1_secret[101538],,
rm_sea_1[100487],rm_sea_2[100504],,
rm_sea_2[100504],rm_sea_2[100505],,
rm_sea_2[100504],Mountainside MP UP (Top),Jump{1} | Charge_Jump,
rm_sea_2[100505],rm_sea_2[100504],,
rm_sea_2[100505],Mountainside MP UP (Top),Jump{1} | Charge_Jump,
rm_sea_2[100505],rm_sea_top_0[104589],,
rm_sea_top_0[104589],rm_sea_top_0[104584],Jump{1} | Heavy_Ammo | precise_movement,
rm_sea_top_0[104584],rm_sea_top_0[104589],Jump{1} | Heavy_Ammo | precise_movement,
rm_sea_top_0[104584],rm_sea_top_1[104592],,
rm_sea_top_1[104592],rm_sea_top_1[104593],Jump{1},
rm_sea_top_1[104593],rm_sea_top_1[104592],,
rm_sea_top_1[104593],rm_sea_top_2[104599],,
rm_sea_top_2[104599],rm_sea_top_2[104600],e_seer_climb,
rm_sea_top_2[104599],e_seer_climb,Jump{2} | (Jump{1} + Heavy_Ammo),
rm_sea_top_2[104600],rm_sea_top_2[104599],e_seer_climb,
rm_sea_top_2[104600],rm_sea_top_3[104610],,
rm_sea_top_3[104610],rm_sea_top_3[104611],(Jump{1} + Heavy_Ammo) | Jump{2},
rm_sea_top_3[104611],rm_sea_top_3[104610],(Jump{1} + Heavy_Ammo) | Jump{2},
rm_sea_top_3[104611],rm_sea_top_4[104616],,
rm_sea_top_4[104616],rm_sea_top_4[104617],(Jump{1} + Heavy_Ammo) | Jump{2},
rm_sea_top_4[104617],rm_sea_top_4[104616],(Jump{1} + Heavy_Ammo) | Jump{2},
rm_sea_top_4[104617],rm_sea_top_5[104626],,
rm_sea_top_5[104626],rm_sea_top_5[104627],(Jump{1} + Heavy_Ammo) | Jump{2},
rm_sea_top_5[104627],rm_sea_top_5[104626],Jump{1} | Heavy_Ammo,
rm_sea_top_5[104627],rm_sea_top_6[104636],,
rm_sea_top_6[104636],rm_sea_top_6[104637],Jump{1},
rm_sea_top_6[104637],rm_sea_top_6[104636],Jump{1},
rm_sea_top_6[104637],rm_sea_top_7[104646],,
rm_sea_top_7[104646],rm_sea_top_7[104647],,
rm_sea_top_7[104646],rm_sea_top_7[104648],,
rm_sea_top_7[104647],rm_sea_top_7[104646],,
rm_sea_top_7[104647],rm_sea_top_7[104648],,
rm_sea_top_7[104648],rm_sea_top_7[104646],,
rm_sea_top_7[104648],rm_sea_top_7[104647],,
rm_sea_top_7[104648],rm_sea_top_extra_connector[104718],,
rm_sea_top_7[104647],rm_sea_top_boss[104654],,
rm_sea_top_boss[104654],rm_sea_top_boss[104657],e_boss_pestilence,
rm_sea_top_boss[104654],e_boss_pestilence,,
rm_sea_top_boss[104657],rm_sea_top_boss[104654],e_boss_pestilence,
rm_sea_top_boss[104657],rm_sea_arena_reward[104673],,
rm_sea_arena_reward[104673],Mountainside Guardian Fae,,
rm_sea_top_extra_connector[104718],rm_sea_top_extra_connector[104719],,
rm_sea_top_extra_connector[104718],rm_sea_top_extra_connector[104720],,
rm_sea_top_extra_connector[104719],rm_sea_top_extra_connector[104718],,
rm_sea_top_extra_connector[104719],rm_sea_top_extra_connector[104720],,
rm_sea_top_extra_connector[104720],rm_sea_top_extra_connector[104718],,
rm_sea_top_extra_connector[104720],rm_sea_top_extra_connector[104719],,
rm_sea_top_extra_connector[104719],rm_sea_top_extra[104679],,
rm_sea_top_extra_connector[104720],rm_sea_top_extra_2[104682],,
rm_sea_1[100488],rm_sea_3[100513],,
rm_sea_1[100493],rm_sea_3[100519],,100513:L  100519:T  100514:B
rm_sea_3[100513],rm_sea_3[100519],Jump{1} | Heavy_Ammo,
rm_sea_3[100513],rm_sea_3[100514],Jump{1},
rm_sea_3[100519],rm_sea_3[100513],,
rm_sea_3[100519],rm_sea_3[100514],Jump{1},
rm_sea_3[100514],rm_sea_3[100513],Jump{1},
rm_sea_3[100514],rm_sea_3[100519],Jump{1},
rm_sea_3[100514],rm_sea_4[105459],,
rm_sea_4[105459],rm_sea_4[105460],Jump{1},
rm_sea_4[105460],rm_sea_4[105459],Jump{1} | Flying,
rm_sea_4[105460],rm_sea_5[105512],,
rm_sea_5[105512],rm_sea_5[105511],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_sea_5[105511],rm_sea_5[105512],Jump{2} | (Jump{1} + Heavy_Ammo),
rm_sea_5[105511],rm_sea_6[105468],,
rm_sea_6[105468],rm_sea_6[105469],e_rm_sea_6_target,target is jump1: Jump{2} | (Jump{1} + Heavy_Ammo)
rm_sea_6[105468],e_rm_sea_6_target,Jump{1},target can be hit with one jump
rm_sea_6[105469],rm_sea_6[105468],e_rm_sea_6_target + (Charge_Jump | Jump{1} | Heavy_Ammo),
rm_sea_6[105469],e_rm_sea_6_target,,
rm_sea_6[105469],rm_sea_7_new[106331],,
rm_sea_7_new[106331],rm_sea_7_new[106330],e_rm_sea_7_new_target,target can be hit for free
rm_sea_7_new[106331],e_rm_sea_7_new_target,,target can be hit for free
rm_sea_7_new[106330],rm_sea_7_new[106331],e_rm_sea_7_new_target + (Charge_Jump | Jump{1} | Heavy_Ammo | (Grenade + grenade_boost)),
rm_sea_7_new[106330],e_rm_sea_7_new_target,,
rm_sea_7_new[106330],rm_sea_8[101608],,
rm_sea_8[101608],rm_sea_8[101609],,
rm_sea_8[101608],rm_sea_8[101606],,
rm_sea_8[101609],rm_sea_8[101608],,
rm_sea_8[101609],rm_sea_8[101606],,
rm_sea_8[101606],rm_sea_8[101608],,
rm_sea_8[101606],rm_sea_8[101609],,
rm_sea_8[101606],rm_sea_8_alt[105551],,
rm_sea_8_alt[105551],Mountainside Ruby Slippers,e_boss_face_stealers,
rm_sea_8[101609],rm_sea_new_0[106350],,106350:T  106337:L  106338:B  106353:R
rm_sea_new_0[106350],rm_sea_new_0[106337],,
rm_sea_new_0[106350],rm_sea_new_0[106338],,
rm_sea_new_0[106350],rm_sea_new_0[106353],(Jump{1} + Heavy_Ammo) | Jump{2},T>R
rm_sea_new_0[106353],rm_sea_new_0[106337],Jump{1} | Heavy_Ammo | precise_movement | Ruby_Slippers,R>L
rm_sea_new_0[106353],rm_sea_new_0[106338],Jump{1} | Heavy_Ammo | precise_movement | Ruby_Slippers,R>B
rm_sea_new_0[106353],rm_sea_new_0[106350],Jump{1} | Heavy_Ammo | precise_movement | Ruby_Slippers,R>T
rm_sea_new_0[106337],rm_sea_new_0[106338],,
rm_sea_new_0[106337],rm_sea_new_0[106350],Jump{1} | (Charge_Jump + Heavy_Ammo),L>T
rm_sea_new_0[106337],rm_sea_new_0[106353],(Jump{1} + Heavy_Ammo) | Jump{2},L>R
rm_sea_new_0[106338],rm_sea_new_0[106337],,
rm_sea_new_0[106338],rm_sea_new_0[106350],Jump{1} | (Charge_Jump + Heavy_Ammo),B>T
rm_sea_new_0[106338],rm_sea_new_0[106353],(Jump{1} + Heavy_Ammo) | Jump{2},B>R
rm_sea_new_0[106353],rm_sea_new_0_alt[101714],,
rm_sea_new_0[106337],rm_sea_left_2[106762],,
rm_sea_new_0[106338],rm_sea_new_1[106356],,
rm_sea_new_0_alt[101714],rm_sea_new_0_alt[101713],Jump{1} | Heavy_Ammo | Charge_Jump,
rm_sea_new_0_alt[101713],rm_sea_new_0_alt[101714],,
rm_sea_new_0_alt[101713],rm_sea_new_1_alt[101726],,
rm_sea_new_1_alt[101726],rm_sea_new_1_alt[101727],,
rm_sea_new_1_alt[101727],rm_sea_new_1_alt[101726],Jump{1} | (Heavy_Ammo + Charge_Jump) | Flying,
rm_sea_new_1_alt[101727],rm_sea_new_2_alt[106522],,
rm_sea_new_2_alt[106522],rm_sea_new_2_alt[106521],,
rm_sea_new_2_alt[106522],Mountainside Fae Silver (Top),,
rm_sea_new_2_alt[106521],rm_sea_new_2_alt[106522],,
rm_sea_new_2_alt[106521],Mountainside Fae Silver (Top),,
rm_sea_new_2_alt[106521],rm_sea_new_1[106357],,106357:R  106356:T  106355:L  106358:B
rm_sea_new_1[106356],rm_sea_new_1[106355],,
rm_sea_new_1[106356],rm_sea_new_1[106358],,
rm_sea_new_1[106356],rm_sea_new_1[106357],Jump{2} | (Heavy_Ammo + Jump{1}),T>R
rm_sea_new_1[106355],rm_sea_new_1[106356],,
rm_sea_new_1[106355],rm_sea_new_1[106358],,
rm_sea_new_1[106355],rm_sea_new_1[106357],Jump{2} | (Heavy_Ammo + Jump{1}),L>R
rm_sea_new_1[106357],rm_sea_new_1[106356],,
rm_sea_new_1[106357],rm_sea_new_1[106355],,
rm_sea_new_1[106357],rm_sea_new_1[106358],,
rm_sea_new_1[106358],rm_sea_new_1[106356],,
rm_sea_new_1[106358],rm_sea_new_1[106355],,
rm_sea_new_1[106358],rm_sea_new_1[106357],Jump{2} | (Heavy_Ammo + Jump{1}),B>R
rm_sea_new_1[106355],rm_sea_left_0[106679],,
rm_sea_new_1[106358],rm_sea_new_2[106374],,
rm_sea_left_0[106679],rm_sea_left_0[106732],Jump{1} | Heavy_Ammo,R>L
rm_sea_left_0[106732],rm_sea_left_0[106679],Jump{3} | (Jump{2} + Heavy_Ammo),L>R new in gimmick
rm_sea_left_0[106732],rm_sea_left_1[106759],,
rm_sea_left_1[106759],rm_sea_left_1[106760],Jump{4} | (Heavy_Ammo + Jump{2}),B>R
rm_sea_left_1[106760],rm_sea_left_1[106759],precise_movement | Ruby_Slippers | Jump{1} | Heavy_Ammo,R>B
rm_sea_left_1[106760],rm_sea_left_2[106763],,
rm_sea_left_2[106763],rm_sea_left_2[106762],,
rm_sea_left_2[106763],Mountainside MP UP (Bottom),,
rm_sea_left_2[106762],rm_sea_left_2[106763],Jump{2} | (Heavy_Ammo + Jump{1}),
rm_sea_left_2[106762],Mountainside MP UP (Bottom),Jump{2} | (Heavy_Ammo + Jump{1}),
rm_sea_new_2[106374],rm_sea_new_2[106375],,
rm_sea_new_2[106374],rm_sea_new_2[106376],,
rm_sea_new_2[106375],rm_sea_new_2[106374],,
rm_sea_new_2[106375],rm_sea_new_2[106376],,
rm_sea_new_2[106376],rm_sea_new_2[106374],,
rm_sea_new_2[106376],rm_sea_new_2[106375],,
rm_sea_new_2[106375],rm_sea_new_3[106443],,
rm_sea_new_2[106376],rm_sea_new_4[106420],,
rm_sea_new_4[106420],rm_sea_new_4[106419],,
rm_sea_new_4[106419],rm_sea_new_4[106420],Jump{1} | (Heavy_Ammo + Charge_Jump),B>T
rm_sea_new_4[106419],rm_sea_new_5[106500],,
rm_sea_new_5[106500],rm_sea_new_5[106501],,
rm_sea_new_5[106501],rm_sea_new_5[106500],,
rm_sea_new_5[106501],rm_sea_new_3_4[106534],,
rm_sea_new_3[106443],rm_sea_new_3[106442],,
rm_sea_new_3[106443],rm_sea_new_3[106444],e_rm_sea_new_3_target,
rm_sea_new_3[106442],rm_sea_new_3[106443],,
rm_sea_new_3[106442],rm_sea_new_3[106444],e_rm_sea_new_3_target,
rm_sea_new_3[106444],e_rm_sea_new_3_target,,target is free with bolt dispenser
rm_sea_new_3[106444],rm_sea_new_3[106443],e_rm_sea_new_3_target + (Charge_Jump | Jump{1}),
rm_sea_new_3[106444],rm_sea_new_3[106442],e_rm_sea_new_3_target + (Charge_Jump | Jump{1}),
rm_sea_new_3[106442],rm_sea_new_3_2[106513],,
rm_sea_new_3[106444],rm_sea_new_3_4[106531],,
rm_sea_new_3_2[106513],rm_sea_new_3_2[106518],Jump{2},
rm_sea_new_3_2[106518],rm_sea_new_3_2[106513],Jump{2},
rm_sea_new_3_2[106518],rm_forest_boss_after_to_side[112133],,
rm_sea_new_3_4[106531],rm_sea_new_3_4[106534],,
rm_sea_new_3_4[106531],rm_sea_new_3_4[106532],,
rm_sea_new_3_4[106534],rm_sea_new_3_4[106531],,
rm_sea_new_3_4[106534],rm_sea_new_3_4[106532],,
rm_sea_new_3_4[106532],rm_sea_new_3_4[106531],,
rm_sea_new_3_4[106532],rm_sea_new_3_4[106534],,
rm_sea_new_3_4[106532],rm_sea_new_6[101481],,
rm_sea_new_6[101481],rm_sea_new_6[101482],Jump{1},
rm_sea_new_6[101482],rm_sea_new_6[101481],Jump{1},
rm_sea_new_6[101482],rm_sea_new_save_bot_alt[106539],,
rm_sea_new_save_bot_alt[106539],rm_sea_new_save_bot_alt[106540],,
rm_sea_new_save_bot_alt[106539],rm_sea_new_save_bot_alt[106541],e_rm_sea_new_save_bot_alt_target,
rm_sea_new_save_bot_alt[106539],rm_sea_new_save_bot_alt[106551],e_rm_sea_new_save_bot_alt_target,
rm_sea_new_save_bot_alt[106540],rm_sea_new_save_bot_alt[106539],,
rm_sea_new_save_bot_alt[106540],rm_sea_new_save_bot_alt[106541],e_rm_sea_new_save_bot_alt_target,
